Year,Port Name,Cargo Code,Cargo Name,Cargo Group Code,Cargo Group Name,Direction,Tonnage,Units,TEU,Published Port Lat,Published Port Long,,
2000,Clyde,92,Iron and steel products,90,Other General Cargo,Outwards,84,0,0,55.865084,-4.3237846,,
2000,Clyde,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,4,0,0,55.865084,-4.3237846,,
2000,Clyde,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,6,0,0,55.865084,-4.3237846,,
2000,Clyde,100,All Main Freight,0,Main Freight,Inwards,394,28,29,55.865084,-4.3237846,,
2000,Clyde,100,All Main Freight,0,Main Freight,Outwards,385,24,22,55.865084,-4.3237846,,
2000,Cromarty Firth,1,All Cargo,1,All Cargo,Inwards,1114,32,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,1,All Cargo,1,All Cargo,Outwards,1215,3,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,12,Crude oil,10,Liquid Bulk,Inwards,932,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,12,Crude oil,10,Liquid Bulk,Outwards,1155,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,13,Oil products,10,Liquid Bulk,Inwards,12,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,13,Oil products,10,Liquid Bulk,Outwards,0,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,19,Other liquid bulk products,10,Liquid Bulk,Inwards,16,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,19,Other liquid bulk products,10,Liquid Bulk,Outwards,0,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,21,Ores,20,Dry Bulk,Inwards,0,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,22,Coal,20,Dry Bulk,Inwards,28,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Inwards,7,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,29,Other dry bulk,20,Dry Bulk,Inwards,78,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,29,Other dry bulk,20,Dry Bulk,Outwards,6,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,1,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,3,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,53,Passenger buses,50,Ro-Ro Self-Prop,Inwards,0,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Inwards,0,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Outwards,0,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,56,Live animals on the hoof,50,Ro-Ro Self-Prop,Inwards,3,30,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,56,Live animals on the hoof,50,Ro-Ro Self-Prop,Outwards,0,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,59,Other mobile self-propelled units,50,Ro-Ro Self-Prop,Inwards,0,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,59,Other mobile self-propelled units,50,Ro-Ro Self-Prop,Outwards,0,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,6,2,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,20,2,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,69,Other mobile non self-propelled units,50,Ro-Ro Non-SP,Inwards,0,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,69,Other mobile non self-propelled units,50,Ro-Ro Non-SP,Outwards,0,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,92,Iron and steel products,90,Other General Cargo,Inwards,10,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,92,Iron and steel products,90,Other General Cargo,Outwards,21,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,19,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,10,0,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,100,All Main Freight,0,Main Freight,Inwards,7,2,0,57.68333333,-4.033333333,,
2000,Cromarty Firth,100,All Main Freight,0,Main Freight,Outwards,23,2,0,57.68333333,-4.033333333,,
2000,Dover,1,All Cargo,1,All Cargo,Inwards,10579,2110,0,51.1251275,1.3134228,,
2000,Dover,1,All Cargo,1,All Cargo,Outwards,6854,2099,0,51.1251275,1.3134228,,
2000,Dover,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Outwards,6,0,0,51.1251275,1.3134228,,
2000,Dover,29,Other dry bulk,20,Dry Bulk,Inwards,224,0,0,51.1251275,1.3134228,,
2000,Dover,31,20' freight units,30,Lo-Lo,Inwards,0,0,0,51.1251275,1.3134228,,
2000,Dover,31,20' freight units,30,Lo-Lo,Outwards,0,0,0,51.1251275,1.3134228,,
2000,Dover,32,40' freight units,30,Lo-Lo,Inwards,0,0,0,51.1251275,1.3134228,,
2000,Dover,32,40' freight units,30,Lo-Lo,Outwards,0,0,0,51.1251275,1.3134228,,
2000,Dover,33,Freight units >20' & <40',30,Lo-Lo,Outwards,0,0,0,51.1251275,1.3134228,,
2000,Dover,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,9653,774,0,51.1251275,1.3134228,,
2000,Dover,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,6571,774,0,51.1251275,1.3134228,,
2000,Dover,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,1221,0,51.1251275,1.3134228,,
2000,Dover,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,1212,0,51.1251275,1.3134228,,
2000,Dover,53,Passenger buses,50,Ro-Ro Self-Prop,Inwards,0,74,0,51.1251275,1.3134228,,
2000,Dover,53,Passenger buses,50,Ro-Ro Self-Prop,Outwards,0,74,0,51.1251275,1.3134228,,
2000,Dover,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Inwards,2,2,0,51.1251275,1.3134228,,
2000,Dover,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Outwards,1,1,0,51.1251275,1.3134228,,
2000,Dover,59,Other mobile self-propelled units,50,Ro-Ro Self-Prop,Inwards,0,0,0,51.1251275,1.3134228,,
2000,Dover,59,Other mobile self-propelled units,50,Ro-Ro Self-Prop,Outwards,0,0,0,51.1251275,1.3134228,,
2000,Dover,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,487,35,0,51.1251275,1.3134228,,
2000,Dover,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,255,35,0,51.1251275,1.3134228,,
2000,Dover,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,0,0,0,51.1251275,1.3134228,,
2000,Dover,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,0,0,0,51.1251275,1.3134228,,
2000,Dover,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Inwards,38,4,0,51.1251275,1.3134228,,
2000,Dover,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Outwards,12,3,0,51.1251275,1.3134228,,
2000,Dover,69,Other mobile non self-propelled units,50,Ro-Ro Non-SP,Inwards,0,0,0,51.1251275,1.3134228,,
2000,Dover,69,Other mobile non self-propelled units,50,Ro-Ro Non-SP,Outwards,0,0,0,51.1251275,1.3134228,,
2000,Dover,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,176,0,0,51.1251275,1.3134228,,
2000,Dover,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,9,0,0,51.1251275,1.3134228,,
2000,Dover,100,All Main Freight,0,Main Freight,Inwards,10178,813,0,51.1251275,1.3134228,,
2000,Dover,100,All Main Freight,0,Main Freight,Outwards,6839,812,0,51.1251275,1.3134228,,
2000,Dundee,1,All Cargo,1,All Cargo,Inwards,757,0,0,56.46196324,-2.952554173,,
2000,Dundee,1,All Cargo,1,All Cargo,Outwards,290,0,0,56.46196324,-2.952554173,,
2000,Dundee,11,Liquefied gas,10,Liquid Bulk,Inwards,0,0,0,56.46196324,-2.952554173,,
2000,Dundee,12,Crude oil,10,Liquid Bulk,Inwards,288,0,0,56.46196324,-2.952554173,,
2000,Dundee,13,Oil products,10,Liquid Bulk,Inwards,46,0,0,56.46196324,-2.952554173,,
2000,Dundee,13,Oil products,10,Liquid Bulk,Outwards,74,0,0,56.46196324,-2.952554173,,
2000,Dundee,19,Other liquid bulk products,10,Liquid Bulk,Inwards,2,0,0,56.46196324,-2.952554173,,
2000,Dundee,19,Other liquid bulk products,10,Liquid Bulk,Outwards,1,0,0,56.46196324,-2.952554173,,
2000,Dundee,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Inwards,10,0,0,56.46196324,-2.952554173,,
2000,Dundee,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Outwards,183,0,0,56.46196324,-2.952554173,,
2000,Dundee,29,Other dry bulk,20,Dry Bulk,Inwards,97,0,0,56.46196324,-2.952554173,,
2000,Dundee,29,Other dry bulk,20,Dry Bulk,Outwards,4,0,0,56.46196324,-2.952554173,,
2000,Dundee,31,20' freight units,30,Lo-Lo,Inwards,0,0,0,56.46196324,-2.952554173,,
2000,Dundee,32,40' freight units,30,Lo-Lo,Inwards,0,0,0,56.46196324,-2.952554173,,
2000,Dundee,91,Forestry products,90,Other General Cargo,Inwards,287,0,0,56.46196324,-2.952554173,,
2000,Dundee,91,Forestry products,90,Other General Cargo,Outwards,0,0,0,56.46196324,-2.952554173,,
2000,Dundee,92,Iron and steel products,90,Other General Cargo,Inwards,0,0,0,56.46196324,-2.952554173,,
2000,Dundee,92,Iron and steel products,90,Other General Cargo,Outwards,0,0,0,56.46196324,-2.952554173,,
2000,Dundee,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,28,0,0,56.46196324,-2.952554173,,
2000,Dundee,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,27,0,0,56.46196324,-2.952554173,,
2000,Dundee,100,All Main Freight,0,Main Freight,Inwards,0,0,0,56.46196324,-2.952554173,,
2000,Felixstowe,1,All Cargo,1,All Cargo,Inwards,16901,1179,1434,51.9642959,1.3289938,,
2000,Felixstowe,1,All Cargo,1,All Cargo,Outwards,12785,1157,1392,51.9642959,1.3289938,,
2000,Felixstowe,11,Liquefied gas,10,Liquid Bulk,Inwards,42,0,0,51.9642959,1.3289938,,
2000,Felixstowe,13,Oil products,10,Liquid Bulk,Inwards,11,0,0,51.9642959,1.3289938,,
2000,Felixstowe,19,Other liquid bulk products,10,Liquid Bulk,Inwards,138,0,0,51.9642959,1.3289938,,
2000,Felixstowe,19,Other liquid bulk products,10,Liquid Bulk,Outwards,3,0,0,51.9642959,1.3289938,,
2000,Felixstowe,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Inwards,5,0,0,51.9642959,1.3289938,,
2000,Felixstowe,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Outwards,33,0,0,51.9642959,1.3289938,,
2000,Felixstowe,29,Other dry bulk,20,Dry Bulk,Inwards,5,0,0,51.9642959,1.3289938,,
2000,Felixstowe,29,Other dry bulk,20,Dry Bulk,Outwards,2,0,0,51.9642959,1.3289938,,
2000,Felixstowe,31,20' freight units,30,Lo-Lo,Inwards,6321,451,451,51.9642959,1.3289938,,
2000,Felixstowe,31,20' freight units,30,Lo-Lo,Outwards,5342,441,441,51.9642959,1.3289938,,
2000,Felixstowe,32,40' freight units,30,Lo-Lo,Inwards,6429,482,965,51.9642959,1.3289938,,
2000,Felixstowe,32,40' freight units,30,Lo-Lo,Outwards,4478,466,933,51.9642959,1.3289938,,
2000,Felixstowe,33,Freight units >20' & <40',30,Lo-Lo,Inwards,14,1,1,51.9642959,1.3289938,,
2000,Felixstowe,33,Freight units >20' & <40',30,Lo-Lo,Outwards,17,1,1,51.9642959,1.3289938,,
2000,Felixstowe,34,Freight units >40',30,Lo-Lo,Inwards,91,8,18,51.9642959,1.3289938,,
2000,Felixstowe,34,Freight units >40',30,Lo-Lo,Outwards,60,7,16,51.9642959,1.3289938,,
2000,Felixstowe,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,477,37,0,51.9642959,1.3289938,,
2000,Felixstowe,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,483,42,0,51.9642959,1.3289938,,
2000,Felixstowe,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,0,0,51.9642959,1.3289938,,
2000,Felixstowe,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,0,0,51.9642959,1.3289938,,
2000,Felixstowe,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Inwards,1,1,0,51.9642959,1.3289938,,
2000,Felixstowe,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Outwards,3,1,0,51.9642959,1.3289938,,
2000,Felixstowe,59,Other mobile self-propelled units,50,Ro-Ro Self-Prop,Inwards,14,1,0,51.9642959,1.3289938,,
2000,Felixstowe,59,Other mobile self-propelled units,50,Ro-Ro Self-Prop,Outwards,4,0,0,51.9642959,1.3289938,,
2000,Felixstowe,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,2627,182,0,51.9642959,1.3289938,,
2000,Felixstowe,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,2220,183,0,51.9642959,1.3289938,,
2000,Felixstowe,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,17,2,0,51.9642959,1.3289938,,
2000,Felixstowe,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,4,0,0,51.9642959,1.3289938,,
2000,Felixstowe,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Inwards,215,14,0,51.9642959,1.3289938,,
2000,Felixstowe,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Outwards,106,14,0,51.9642959,1.3289938,,
2000,Felixstowe,69,Other mobile non self-propelled units,50,Ro-Ro Non-SP,Inwards,0,0,0,51.9642959,1.3289938,,
2000,Felixstowe,69,Other mobile non self-propelled units,50,Ro-Ro Non-SP,Outwards,0,0,0,51.9642959,1.3289938,,
2000,Felixstowe,91,Forestry products,90,Other General Cargo,Inwards,427,0,0,51.9642959,1.3289938,,
2000,Felixstowe,91,Forestry products,90,Other General Cargo,Outwards,0,0,0,51.9642959,1.3289938,,
2000,Felixstowe,92,Iron and steel products,90,Other General Cargo,Inwards,1,0,0,51.9642959,1.3289938,,
2000,Felixstowe,92,Iron and steel products,90,Other General Cargo,Outwards,13,0,0,51.9642959,1.3289938,,
2000,Felixstowe,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,66,0,0,51.9642959,1.3289938,,
2000,Felixstowe,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,17,0,0,51.9642959,1.3289938,,
2000,Felixstowe,100,All Main Freight,0,Main Freight,Inwards,16174,1175,1434,51.9642959,1.3289938,,
2000,Felixstowe,100,All Main Freight,0,Main Freight,Outwards,12707,1155,1392,51.9642959,1.3289938,,
2000,Fishguard,1,All Cargo,1,All Cargo,Inwards,202,117,0,51.993364,-4.976783,,
2000,Fishguard,1,All Cargo,1,All Cargo,Outwards,219,117,0,51.993364,-4.976783,,
2000,Fishguard,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,156,14,0,51.993364,-4.976783,,
2000,Fishguard,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,161,12,0,51.993364,-4.976783,,
2000,Fishguard,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,96,0,51.993364,-4.976783,,
2000,Fishguard,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,98,0,51.993364,-4.976783,,
2000,Fishguard,53,Passenger buses,50,Ro-Ro Self-Prop,Inwards,0,2,0,51.993364,-4.976783,,
2000,Fishguard,53,Passenger buses,50,Ro-Ro Self-Prop,Outwards,0,2,0,51.993364,-4.976783,,
2000,Fishguard,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Inwards,0,0,0,51.993364,-4.976783,,
2000,Fishguard,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Outwards,0,0,0,51.993364,-4.976783,,
2000,Fishguard,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,44,4,0,51.993364,-4.976783,,
2000,Fishguard,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,55,5,0,51.993364,-4.976783,,
2000,Fishguard,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,1,0,0,51.993364,-4.976783,,
2000,Fishguard,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,1,0,0,51.993364,-4.976783,,
2000,Fishguard,69,Other mobile non self-propelled units,50,Ro-Ro Non-SP,Inwards,1,0,0,51.993364,-4.976783,,
2000,Fishguard,69,Other mobile non self-propelled units,50,Ro-Ro Non-SP,Outwards,1,0,0,51.993364,-4.976783,,
2000,Fishguard,100,All Main Freight,0,Main Freight,Inwards,200,18,0,51.993364,-4.976783,,
2000,Fishguard,100,All Main Freight,0,Main Freight,Outwards,217,17,0,51.993364,-4.976783,,
2000,Fleetwood,1,All Cargo,1,All Cargo,Inwards,763,62,0,53.9219585,-3.0327286,,
2000,Fleetwood,1,All Cargo,1,All Cargo,Outwards,767,63,0,53.9219585,-3.0327286,,
2000,Fleetwood,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,227,20,0,53.9219585,-3.0327286,,
2000,Fleetwood,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,212,20,0,53.9219585,-3.0327286,,
2000,Fleetwood,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,2,0,53.9219585,-3.0327286,,
2000,Fleetwood,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,2,0,53.9219585,-3.0327286,,
2000,Fleetwood,59,Other mobile self-propelled units,50,Ro-Ro Self-Prop,Inwards,12,1,0,53.9219585,-3.0327286,,
2000,Fleetwood,59,Other mobile self-propelled units,50,Ro-Ro Self-Prop,Outwards,5,0,0,53.9219585,-3.0327286,,
2000,Fleetwood,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,509,38,0,53.9219585,-3.0327286,,
2000,Fleetwood,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,517,38,0,53.9219585,-3.0327286,,
2000,Fleetwood,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,0,0,0,53.9219585,-3.0327286,,
2000,Fleetwood,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,7,0,0,53.9219585,-3.0327286,,
2000,Fleetwood,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Inwards,0,0,0,53.9219585,-3.0327286,,
2000,Fleetwood,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Outwards,3,0,0,53.9219585,-3.0327286,,
2000,Fleetwood,69,Other mobile non self-propelled units,50,Ro-Ro Non-SP,Inwards,14,1,0,53.9219585,-3.0327286,,
2000,Fleetwood,69,Other mobile non self-propelled units,50,Ro-Ro Non-SP,Outwards,23,1,0,53.9219585,-3.0327286,,
2000,Fleetwood,100,All Main Freight,0,Main Freight,Inwards,736,58,0,53.9219585,-3.0327286,,
2000,Fleetwood,100,All Main Freight,0,Main Freight,Outwards,732,59,0,53.9219585,-3.0327286,,
2000,Forth,1,All Cargo,1,All Cargo,Inwards,3929,35,61,55.955811,-3.002736,,
2000,Forth,1,All Cargo,1,All Cargo,Outwards,37214,45,76,55.955811,-3.002736,,
2000,Forth,11,Liquefied gas,10,Liquid Bulk,Inwards,125,0,0,55.955811,-3.002736,,
2000,Forth,11,Liquefied gas,10,Liquid Bulk,Outwards,3652,0,0,55.955811,-3.002736,,
2000,Forth,12,Crude oil,10,Liquid Bulk,Inwards,156,0,0,55.955811,-3.002736,,
2000,Forth,12,Crude oil,10,Liquid Bulk,Outwards,25826,0,0,55.955811,-3.002736,,
2000,Forth,13,Oil products,10,Liquid Bulk,Inwards,1755,0,0,55.955811,-3.002736,,
2000,Forth,13,Oil products,10,Liquid Bulk,Outwards,6632,0,0,55.955811,-3.002736,,
2000,Forth,19,Other liquid bulk products,10,Liquid Bulk,Inwards,315,0,0,55.955811,-3.002736,,
2000,Forth,19,Other liquid bulk products,10,Liquid Bulk,Outwards,329,0,0,55.955811,-3.002736,,
2000,Forth,21,Ores,20,Dry Bulk,Inwards,53,0,0,55.955811,-3.002736,,
2000,Forth,22,Coal,20,Dry Bulk,Inwards,36,0,0,55.955811,-3.002736,,
2000,Forth,22,Coal,20,Dry Bulk,Outwards,10,0,0,55.955811,-3.002736,,
2000,Forth,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Inwards,310,0,0,55.955811,-3.002736,,
2000,Forth,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Outwards,28,0,0,55.955811,-3.002736,,
2000,Forth,29,Other dry bulk,20,Dry Bulk,Inwards,424,0,0,55.955811,-3.002736,,
2000,Forth,29,Other dry bulk,20,Dry Bulk,Outwards,275,0,0,55.955811,-3.002736,,
2000,Forth,31,20' freight units,30,Lo-Lo,Inwards,39,6,6,55.955811,-3.002736,,
2000,Forth,31,20' freight units,30,Lo-Lo,Outwards,50,8,8,55.955811,-3.002736,,
2000,Forth,32,40' freight units,30,Lo-Lo,Inwards,146,23,45,55.955811,-3.002736,,
2000,Forth,32,40' freight units,30,Lo-Lo,Outwards,188,23,45,55.955811,-3.002736,,
2000,Forth,33,Freight units >20' & <40',30,Lo-Lo,Inwards,31,4,6,55.955811,-3.002736,,
2000,Forth,33,Freight units >20' & <40',30,Lo-Lo,Outwards,131,12,18,55.955811,-3.002736,,
2000,Forth,34,Freight units >40',30,Lo-Lo,Inwards,11,2,3,55.955811,-3.002736,,
2000,Forth,34,Freight units >40',30,Lo-Lo,Outwards,10,2,4,55.955811,-3.002736,,
2000,Forth,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Outwards,0,0,0,55.955811,-3.002736,,
2000,Forth,91,Forestry products,90,Other General Cargo,Inwards,347,0,0,55.955811,-3.002736,,
2000,Forth,91,Forestry products,90,Other General Cargo,Outwards,5,0,0,55.955811,-3.002736,,
2000,Forth,92,Iron and steel products,90,Other General Cargo,Inwards,168,0,0,55.955811,-3.002736,,
2000,Forth,92,Iron and steel products,90,Other General Cargo,Outwards,50,0,0,55.955811,-3.002736,,
2000,Forth,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,13,0,0,55.955811,-3.002736,,
2000,Forth,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,25,0,0,55.955811,-3.002736,,
2000,Forth,100,All Main Freight,0,Main Freight,Inwards,227,35,61,55.955811,-3.002736,,
2000,Forth,100,All Main Freight,0,Main Freight,Outwards,380,45,76,55.955811,-3.002736,,
